UID,ID,Tipster,Date,Track,Horse,Bet Type,Odds,Result,TipsterActive
36207,687,Tipster D1,21/04/2015,Kempton,Thane Of Cawdor,Win,13,Lose,TRUE
36208,688,Tipster D1,21/04/2015,Kempton,Big Mcintosh,Win,17,Lose,TRUE
36209,689,Tipster D1,21/04/2015,Wolverhampton,Natalia,Win,13,Lose,TRUE
36210,690,Tipster D1,22/04/2015,Epsom,Fair Value,Win,13,Lose,TRUE
36211,691,Tipster D1,22/04/2015,Epsom,Jakey,Win,7.5,Lose,TRUE
36212,692,Tipster D1,22/04/2015,Epsom,Dance Of Fire,Win,15,Lose,TRUE
36213,693,Tipster D1,22/04/2015,Epsom,Fire Fighting,Win,8.5,Lose,TRUE
36214,694,Tipster D1,22/04/2015,Epsom,Lear`s Rock,Win,9,Lose,TRUE
36215,695,Tipster D1,23/04/2015,Beverley,Blond Bombshell,Win,24,Lose,TRUE
36216,696,Tipster D1,23/04/2015,Perth,Ginjo,Win,13,Lose,TRUE
36217,697,Tipster D1,23/04/2015,Perth,Gold Chain,Win,23,Lose,TRUE
36218,698,Tipster D1,23/04/2015,Galway,Mingalabar,Win,48,Lose,TRUE
36219,699,Tipster D1,23/04/2015,Tipperary,Discover Wexford,Win,26,Lose,TRUE
36220,700,Tipster D1,25/04/2015,Haydock,Gabrial`s Kaka,Win,12,Lose,TRUE
36221,701,Tipster D1,25/04/2015,Sandown,Rebel Rebellion,Win,13,Lose,TRUE
36222,702,Tipster D1,25/04/2015,Ripon,Another Wise Kid,Win,30,Lose,TRUE
36223,703,Tipster D1,25/04/2015,Ripon,Confessional,Each Way,29,Lose,TRUE
36224,704,Tipster D1,25/04/2015,Haydock,Lincoln,Win,15,Lose,TRUE
36225,705,Tipster D1,26/04/2015,Wetherby,Amood,Win,19,Lose,TRUE
36226,706,Tipster D1,26/04/2015,Wetherby,Cool Sky,Win,11,Lose,TRUE
36227,707,Tipster D1,26/04/2015,Chelmsford,Trojan Rocket,Win,9,Lose,TRUE
36228,708,Tipster D1,26/04/2015,Wetherby,Lady Gibraltar,Win,17,Lose,TRUE
36229,709,Tipster D1,26/04/2015,Wetherby,City Ground,Win,11,Lose,TRUE
36230,710,Tipster D1,27/04/2015,Chantilly,Blazeofenchantment,Win,26,Lose,TRUE
36231,711,Tipster D1,27/04/2015,Ayr,Bearskin,Win,21,Lose,TRUE
36232,712,Tipster D1,27/04/2015,Ayr,Alexandrakollontai,Win,38,Lose,TRUE
36233,713,Tipster D1,27/04/2015,Kempton,Always Resolute,Win,27,Lose,TRUE
36234,714,Tipster D1,27/04/2015,Hamilton,Avenue Des Champs,Win,22,Lose,TRUE
36235,715,Tipster D1,28/04/2015,Punchestown,The Game Changer,Win,17,Lose,TRUE
36236,716,Tipster D1,28/04/2015,Flemington,Flemenstar,Win,15,Lose,TRUE
36237,717,Tipster D1,29/04/2015,Punchestown,Golden Boot,Each Way,41,Lose,TRUE
36238,718,Tipster D1,29/04/2015,Punchestown,Landau,Win,21,Lose,TRUE
36239,719,Tipster D1,29/04/2015,Ascot,Boots And Spurs,Win,25,Lose,TRUE
36240,720,Tipster D1,29/04/2015,Lingfield,Stanlow,Win,15,Lose,TRUE
36241,721,Tipster D1,30/04/2015,Lingfield,Best Endeavour,Win,17,Lose,TRUE
36242,722,Tipster D1,30/04/2015,Punchestown,One Term,Win,21,Lose,TRUE
36243,723,Tipster D1,30/04/2015,Punchestown,Relentless Dreamer,Win,34,Lose,TRUE
36244,724,Tipster D1,02/05/2015,Goodwood,Nebula Storm,Each Way,41,Lose,TRUE
36245,725,Tipster D1,02/05/2015,Goodwood,Tioga Pass,Each Way,41,Lose,TRUE
36246,726,Tipster D1,02/05/2015,Goodwood,Bertiewhittle,Win,10,Lose,TRUE
36247,727,Tipster D1,02/05/2015,Thirsk,Ty Gwr,Each Way,67,Lose,TRUE
36248,728,Tipster D1,02/05/2015,Doncaster,Secret Spirit,Win,13,Lose,TRUE
36249,729,Tipster D1,03/05/2015,Newmarket,Highland Castle,Each Way,26,Lose,TRUE
36250,730,Tipster D1,03/05/2015,Newmarket,Go Far,Each Way,51,Lose,TRUE
36251,731,Tipster D1,03/05/2015,Newmarket,Terror,Each Way,29,Lose,TRUE
36252,732,Tipster D1,04/05/2015,Windsor,Hipz,Each Way,27,Lose,TRUE
36253,733,Tipster D1,04/05/2015,Windsor,Slip Sliding Away,Win,8.5,Lose,TRUE
36254,734,Tipster D1,04/05/2015,Windsor,Bridie Ffrench,Win,8,Lose,TRUE
36255,735,Tipster D1,06/05/2015,Chester,Mile High,Win,29,Lose,TRUE
36256,736,Tipster D1,06/05/2015,Chester,Mubaraza,Win,15,Lose,TRUE
36257,737,Tipster D1,06/05/2015,Chester,B Fifty Two,Win,6.5,Lose,TRUE
36258,738,Tipster D1,06/05/2015,Chester,Silvanus,Win,26,Win,TRUE
36259,739,Tipster D1,07/05/2015,Chester,Energia Fox,Win,21,Lose,TRUE
36260,740,Tipster D1,07/05/2015,Chester,Navigate,Win,10,Win,TRUE
36261,741,Tipster D1,08/05/2015,Chester,Rene Mathis,Win,19,Lose,TRUE
36262,742,Tipster D1,08/05/2015,Chester,Instant Attraction,Win,25,Win,TRUE
36263,743,Tipster D1,08/05/2015,Ascot,Cilento,Win,7,Win,TRUE
36264,744,Tipster D1,09/05/2015,Ascot,Glen Moss,Each Way,41,Lose,TRUE
36265,745,Tipster D1,09/05/2015,Ascot,Mon Brav,Win,15,Lose,TRUE
36266,746,Tipster D1,09/05/2015,Thirsk,We`ll Deal Again,Each Way,26,Lose,TRUE
36267,747,Tipster D1,10/05/2015,Ludlow,Greenlaw,Win,4.8,Lose,TRUE
36268,748,Tipster D1,10/05/2015,Ludlow,Frozen Over,Win,5.5,Win,TRUE
36269,749,Tipster D1,10/05/2015,Plumpton,Ilewin Geez,Win,5.5,Lose,TRUE
36270,750,Tipster D1,11/05/2015,Wolverhampton,Binky Blue,Each Way,29,Lose,TRUE
36271,751,Tipster D1,11/05/2015,Wolverhampton,Rialto Magic,Each Way,21,Lose,TRUE
36272,752,Tipster D1,11/05/2015,Doncaster,Sunraider,Each Way,67,Lose,TRUE
36273,753,Tipster D1,12/05/2015,Beverley,Boxing Shadows,Each Way,12,Lose,TRUE
36274,754,Tipster D1,12/05/2015,Chelmsford,Golden Amber,Win,8.5,Win,TRUE
36275,755,Tipster D1,12/05/2015,Chelmsford,The Quarterjack,Win,7.5,Lose,TRUE
36276,756,Tipster D1,13/05/2015,York,Spirit Of The Law,Each Way,26,Lose,TRUE
36277,757,Tipster D1,13/05/2015,York,Another Wise Kid,Each Way,21,Lose,TRUE
36278,758,Tipster D1,13/05/2015,York,Gathering Power,Each Way,34,Lose,TRUE
36279,759,Tipster D1,13/05/2015,York,Little Lady Katie,Each Way,26,Lose,TRUE
36280,760,Tipster D1,14/05/2015,Newmarket,Cabelo,Win,10,Lose,TRUE
36281,761,Tipster D1,15/05/2015,York,Silk Bow,Win,9,Lose,TRUE
36282,762,Tipster D1,15/05/2015,York,Duke Of Clarence,Win,13,Lose,TRUE
36283,763,Tipster D1,15/05/2015,Newbury,Time Flies,Win,7,Lose,TRUE
36284,764,Tipster D1,15/05/2015,York,Miss Mullberry,Each Way,21,Lose,TRUE
36285,765,Tipster D1,15/05/2015,Newbury,Mister Mayday,Each Way,21,Win,TRUE
36286,766,Tipster D1,15/05/2015,Hamilton,Spes Nostra,Win,4.5,Lose,TRUE
36287,767,Tipster D1,16/05/2015,Newmarket,Ixelles Diamond,Each Way,17,Lose,TRUE
36288,768,Tipster D1,16/05/2015,Newbury,Red Avenger,Each Way,26,Lose,TRUE
36289,769,Tipster D1,16/05/2015,Doncaster,Danot,Each Way,51,Lose,TRUE
36290,770,Tipster D1,17/05/2015,Ripon,Pink Ice,Each Way,26,Lose,TRUE
36291,771,Tipster D1,17/05/2015,Ripon,Love Island,Win,4.5,Lose,TRUE
36292,772,Tipster D1,17/05/2015,Stratford,One Term,Win,5.5,Lose,TRUE
36293,773,Tipster D1,17/05/2015,Ripon,Two For Two,Win,4.5,Lose,TRUE
36294,774,Tipster D1,17/05/2015,Market Rasen,Sew On Target,Win,5,Lose,TRUE
36295,775,Tipster D1,18/05/2015,Redcar,Pacngo,Win,11,Lose,TRUE
36296,776,Tipster D1,18/05/2015,SouthWell,Felice,Each Way,34,Win,TRUE
36297,777,Tipster D1,18/05/2015,Redcar,Mappin Time,Win,13,Lose,TRUE
36298,778,Tipster D1,18/05/2015,SouthWell,General Tufto,Win,15,Lose,TRUE
36299,779,Tipster D1,18/05/2015,Windsor,Nags Wag,Win,34,Lose,TRUE
36300,780,Tipster D1,19/05/2015,Chepstow,Ocean Bentley,Each Way,34,Lose,TRUE
36301,781,Tipster D1,19/05/2015,Newcastle,Freewheel,Each Way,23,Lose,TRUE
36302,782,Tipster D1,19/05/2015,Newcastle,Grissom,Each Way,21,Win,TRUE
36303,783,Tipster D1,20/05/2015,Ayr,Lothair,Each Way,21,Win,TRUE
36304,784,Tipster D1,20/05/2015,Lingfield,Escrick,Win,7.5,Lose,TRUE
36305,785,Tipster D1,20/05/2015,Kempton,Royal Caper,Each Way,26,Win,TRUE
36306,786,Tipster D1,20/05/2015,Kempton,Spirit Of Gondree,Win,12.9,Lose,TRUE
36307,787,Tipster D1,21/05/2015,Nottingham,Fazendas Girl,Win,17,Lose,TRUE
36308,788,Tipster D1,22/05/2015,Bath,Tahaf,Each Way,26,Lose,TRUE
36309,789,Tipster D1,22/05/2015,Bath,Just Rubie,Each Way,29,Lose,TRUE
36310,790,Tipster D1,22/05/2015,Pontefract,Im Super Too,Each Way,21,Lose,TRUE
36311,791,Tipster D1,23/05/2015,Haydock,John Reel,Each Way,19,Lose,TRUE
36312,792,Tipster D1,23/05/2015,Haydock,Little Lady Katie,Each Way,26,Lose,TRUE
36313,793,Tipster D1,23/05/2015,Goodwood,Popeswood,Each Way,26,Lose,TRUE
36314,794,Tipster D1,23/05/2015,Goodwood,Continuum,Each Way,19,Lose,TRUE
36315,795,Tipster D1,23/05/2015,Galway,Regal Parade,Each Way,21,Lose,TRUE
36316,796,Tipster D1,24/05/2015,Kelso,Ballyben,Each Way,23,Win,TRUE
36317,797,Tipster D1,24/05/2015,Kelso,Beeves,Win,10,Lose,TRUE
36318,798,Tipster D1,25/05/2015,Leicester,Little Palaver,Each Way,23,Win,TRUE
36319,799,Tipster D1,25/05/2015,Windsor,Charles Molson,Each Way,21,Win,TRUE
36320,800,Tipster D1,26/05/2015,Lingfield,Thowar,Each Way,21,Lose,TRUE
36321,801,Tipster D1,27/05/2015,Thirsk,Multi Grain,Win,15,Win,TRUE
36322,802,Tipster D1,27/05/2015,Kempton,Jungle Bay,Each Way,21,Lose,TRUE
36323,803,Tipster D1,27/05/2015,Kempton,City Of Angkor Wat,Each Way,26,Lose,TRUE
36324,804,Tipster D1,28/05/2015,Haydock,Twin Point,Each Way,35,Lose,TRUE
36325,805,Tipster D1,28/05/2015,Haydock,Whozthecat,Each Way,26,Lose,TRUE
36326,806,Tipster D1,28/05/2015,Sandown,Strands Of Silk,Each Way,26,Lose,TRUE
36327,807,Tipster D1,28/05/2015,Sandown,Secret Brief,Win,13,Lose,TRUE
36328,808,Tipster D1,28/05/2015,Sandown,Ogbourne Downs,Each Way,26,Lose,TRUE
36329,809,Tipster D1,29/05/2015,Newmarket,Go Far,Each Way,34,Lose,TRUE
36330,810,Tipster D1,29/05/2015,Brighton,Chandrayaan,Each Way,26,Lose,TRUE
36331,811,Tipster D1,29/05/2015,Auteuil,Beautys Forte,Each Way,29,Lose,TRUE
36332,812,Tipster D1,29/05/2015,Stratford,Shot In The Dark,Each Way,26,Win,TRUE
36333,813,Tipster D1,30/05/2015,York,Louis The Pious,Each Way,21,Lose,TRUE
36334,814,Tipster D1,30/05/2015,York,Mappin Time,Each Way,17,Win,TRUE
36335,815,Tipster D1,30/05/2015,Newmarket,Highland Acclaim,Each Way,21,Lose,TRUE
36336,816,Tipster D1,30/05/2015,Newmarket,East Coast Lady,Each Way,29,Lose,TRUE
36337,817,Tipster D1,30/05/2015,Newmarket,Energia Fox,Each Way,21,Lose,TRUE
36338,818,Tipster D1,31/05/2015,Nottingham,Ivanhoe,Each Way,23,Lose,TRUE
36339,819,Tipster D1,31/05/2015,Nottingham,Samsamsam,Win,13,Lose,TRUE
36340,820,Tipster D1,31/05/2015,Ascot,Lady Mascot,Each Way,21,Lose,TRUE
36341,821,Tipster D1,01/06/2015,Leicester,Great Expectations,Win,26,Lose,TRUE
36342,822,Tipster D1,01/06/2015,Carlisle,Adherence,Win,38,Lose,TRUE
36343,823,Tipster D1,01/06/2015,Windsor,Mutamid,Win,34,Lose,TRUE
36344,824,Tipster D1,01/06/2015,Windsor,Dinkum Diamond,Win,34,Lose,TRUE
36345,825,Tipster D1,01/06/2015,Windsor,Major Crispies,Win,41,Lose,TRUE
36346,826,Tipster D1,02/06/2015,Ripon,Johnny Cavagin,Win,21,Lose,TRUE
36347,827,Tipster D1,02/06/2015,Wolverhampton,Dark War,Win,26,Lose,TRUE
36348,828,Tipster D1,02/06/2015,Wolverhampton,Splash Of Verve,Win,17,Lose,TRUE
36349,829,Tipster D1,02/06/2015,Wolverhampton,Silverware,Win,17,Lose,TRUE
36350,830,Tipster D1,02/06/2015,Wolverhampton,Poor Duke,Win,21,Lose,TRUE
36351,831,Tipster D1,03/06/2015,Nottingham,Raskova,Win,29,Lose,TRUE
36352,832,Tipster D1,03/06/2015,Nottingham,Diamond Joel,Win,27,Lose,TRUE
36353,833,Tipster D1,03/06/2015,Ripon,Rennie Mackintosh,Win,21,Lose,TRUE
36354,834,Tipster D1,03/06/2015,Ripon,Chilworth Icon,Win,15,Lose,TRUE
36355,835,Tipster D1,04/06/2015,Wolverhampton,Reckless Blue,Win,72,Lose,TRUE
36356,836,Tipster D1,04/06/2015,Lingfield,Smugglers Lane,Win,26,Lose,TRUE
36357,837,Tipster D1,04/06/2015,Wolverhampton,Lady Of Illusion,Win,95,Lose,TRUE
36358,838,Tipster D1,04/06/2015,Lingfield,Starlight Genie,Win,26,Lose,TRUE
36359,839,Tipster D1,04/06/2015,Wolverhampton,Pravda Street,Win,36,Lose,TRUE
36360,840,Tipster D1,05/06/2015,Epsom,Dance And Dance,Win,17,Lose,TRUE
36361,841,Tipster D1,05/06/2015,Epsom,Regulation,Win,11,Lose,TRUE
36362,842,Tipster D1,05/06/2015,Epsom,Star Of Seville,Win,21,Lose,TRUE
36363,843,Tipster D1,05/06/2015,Epsom,Al Naamah,Win,15,Lose,TRUE
36364,844,Tipster D1,05/06/2015,Goodwood,Russian Remarque,Win,10,Lose,TRUE
36365,845,Tipster D1,06/06/2015,Epsom,Miss Moneypenny,Win,9,Lose,TRUE
36366,846,Tipster D1,06/06/2015,Epsom,Monsieur Joe,Win,15,Lose,TRUE
36367,847,Tipster D1,06/06/2015,Epsom,Major Crispies,Win,21,Lose,TRUE
36368,848,Tipster D1,06/06/2015,Newcastle,Kyrenia Castle,Win,17,Lose,TRUE
36369,849,Tipster D1,07/06/2015,Goodwood,Front Five,Win,51,Lose,TRUE
36370,850,Tipster D1,07/06/2015,Goodwood,Silver Dixie,Win,17,Lose,TRUE
36371,851,Tipster D1,07/06/2015,Goodwood,Diamond Charlie,Win,19,Lose,TRUE
36372,852,Tipster D1,07/06/2015,Goodwood,Kashgar,Win,15,Lose,TRUE
36373,853,Tipster D1,07/06/2015,Goodwood,Bravo Echo,Win,15,Lose,TRUE
36374,854,Tipster D1,13/06/2015,York,Barbican,Win,34,Lose,TRUE
36375,855,Tipster D1,13/06/2015,Sandown,Santefisio,Win,19,Lose,TRUE
36376,856,Tipster D1,13/06/2015,Musselburgh,See The Sun,Win,23,Lose,TRUE
36377,857,Tipster D1,13/06/2015,Chester,Whozthecat,Win,41,Lose,TRUE
36378,858,Tipster D1,13/06/2015,York,Squats,Win,41,Lose,TRUE
36379,859,Tipster D1,14/06/2015,Salisbury,Secret Bay,Win,43,Lose,TRUE
36380,860,Tipster D1,14/06/2015,Doncaster,Sands Of Fortune,Each Way,101,Win,TRUE
36381,861,Tipster D1,14/06/2015,Doncaster,Cliff,Win,36,Lose,TRUE
36382,862,Tipster D1,14/06/2015,Salisbury,Cape Cay,Win,8,Lose,TRUE
36383,863,Tipster D1,14/06/2015,Auteuil,Italian Beauty,Win,23,Win,TRUE
36384,864,Tipster D1,15/06/2015,Windsor,Girls In A Bentley,Win,52,Lose,TRUE
36385,865,Tipster D1,15/06/2015,Nottingham,With Hindsight,Win,13,Lose,TRUE
36386,866,Tipster D1,15/06/2015,Churchill Downs,Whitchurch,Win,15,Lose,TRUE
36387,867,Tipster D1,16/06/2015,Thirsk,Billy Bond,Win,11,Lose,TRUE
36388,868,Tipster D1,16/06/2015,Ascot,Sir Roger Moore,Each Way,51,Lose,TRUE
36389,869,Tipster D1,16/06/2015,Thirsk,Straits Of Malacca,Win,13,Lose,TRUE
36390,870,Tipster D1,16/06/2015,Ascot,Steps,Each Way,51,Lose,TRUE
36391,871,Tipster D1,16/06/2015,Ascot,Digeanta,Win,12,Lose,TRUE
36392,872,Tipster D1,16/06/2015,Ascot,Dream Dreamer,Each Way,41,Lose,TRUE
36393,873,Tipster D1,17/06/2015,Hamilton,Salvatore Fury,Win,15,Lose,TRUE
36394,874,Tipster D1,17/06/2015,Hamilton,Dalby Spook,Win,37,Lose,TRUE
36395,875,Tipster D1,17/06/2015,Ripon,Fathom Five,Win,17,Lose,TRUE
36396,876,Tipster D1,17/06/2015,Chelmsford,Desert Strike,Win,17,Lose,TRUE
36397,877,Tipster D1,17/06/2015,Chelmsford,Sixties Queen,Win,26,Lose,TRUE
36398,878,Tipster D1,18/06/2015,Ascot,Riflescope,Win,67,Lose,TRUE
36399,879,Tipster D1,18/06/2015,Ascot,Entertainment,Win,67,Lose,TRUE
36400,880,Tipster D1,18/06/2015,Ascot,Hail The Hero,Win,44,Lose,TRUE
36401,881,Tipster D1,18/06/2015,Ascot,Proposed,Win,91,Lose,TRUE
36402,882,Tipster D1,19/06/2015,Ascot,Miss Moneypenny,Win,41,Lose,TRUE
36403,883,Tipster D1,19/06/2015,Ascot,Cyclogenisis,Win,48,Lose,TRUE
36404,884,Tipster D1,19/06/2015,Ascot,Yasmeen,Win,21,Lose,TRUE
36405,885,Tipster D1,19/06/2015,Ascot,Forgotten Hero,Win,27,Lose,TRUE
36406,886,Tipster D1,19/06/2015,Ascot,Vive Ma Fille,Win,26,Lose,TRUE
36407,887,Tipster D1,20/06/2015,Ascot,Palawan,Win,34,Lose,TRUE
36408,888,Tipster D1,20/06/2015,Ascot,Fattsota,Win,51,Lose,TRUE
36409,889,Tipster D1,20/06/2015,Ascot,Glass Office,Win,26,Lose,TRUE
36410,890,Tipster D1,20/06/2015,Ascot,Rivellino,Win,37,Lose,TRUE
36411,891,Tipster D1,20/06/2015,Ascot,Intransigent,Win,58,Lose,TRUE
36412,892,Tipster D1,21/06/2015,Kilbeggan,Canford Kilbey,Win,21,Lose,TRUE
36413,893,Tipster D1,21/06/2015,Worcester,Captain Knock,Win,21,Lose,TRUE
36414,894,Tipster D1,21/06/2015,Pontefract,See And Be Seen,Win,10,Win,TRUE
36415,895,Tipster D1,21/06/2015,Worcester,Ladies Dancing,Win,11,Lose,TRUE
36416,896,Tipster D1,21/06/2015,Worcester,Ballyglasheen,Win,12,Lose,TRUE
36417,897,Tipster D1,22/06/2015,Windsor,Jinkos Approval,Win,24,Lose,TRUE
36418,898,Tipster D1,22/06/2015,Windsor,Singapore Dream,Win,23,Lose,TRUE
36419,899,Tipster D1,22/06/2015,Wetherby,Bondi Beach Boy,Win,8,Lose,TRUE
36420,900,Tipster D1,22/06/2015,Windsor,Duchess Of Marmite,Win,15.7,Lose,TRUE
36421,901,Tipster D1,22/06/2015,Windsor,Alert,Each Way,51,Lose,TRUE
36422,902,Tipster D1,23/06/2015,Brighton,Hit The Lights,Win,5,Lose,TRUE
36423,903,Tipster D1,23/06/2015,Brighton,Midlander,Win,7.5,Win,TRUE
36424,904,Tipster D1,23/06/2015,Beverley,Monsea,Win,6,Lose,TRUE
36425,905,Tipster D1,23/06/2015,Brighton,Rockie Road,Win,6.5,Win,TRUE
36426,906,Tipster D1,23/06/2015,Beverley,Sairaam,Win,26,Lose,TRUE
36427,907,Tipster D1,24/06/2015,Salisbury,Dishy Guru,Win,13.6,Lose,TRUE
36428,908,Tipster D1,24/06/2015,Carlisle,Tempting,Win,6,Lose,TRUE
36429,909,Tipster D1,24/06/2015,Salisbury,Rekdhat,Win,7.5,Lose,TRUE
36430,910,Tipster D1,24/06/2015,Kempton,Mr Chocolate Drop,Win,17,Lose,TRUE
36431,911,Tipster D1,24/06/2015,Kempton,Gold Waltz,Win,7,Lose,TRUE
36432,912,Tipster D1,25/06/2015,Newmarket,Athletic,Win,15,Lose,TRUE
36433,913,Tipster D1,25/06/2015,Newcastle,Dream Walker,Win,11,Lose,TRUE
36434,914,Tipster D1,25/06/2015,Newcastle,Knightly Escapade,Win,5.5,Win,TRUE
36435,915,Tipster D1,25/06/2015,Newcastle,Myboydaniel,Win,8,Win,TRUE
36436,916,Tipster D1,25/06/2015,Newbury,Heroic Heart,Win,6,Lose,TRUE
36437,917,Tipster D1,26/06/2015,Wolverhampton,Gabrial The Thug,Win,10,Lose,TRUE
36438,918,Tipster D1,26/06/2015,Chester,Manshaa,Win,12,Lose,TRUE
36439,919,Tipster D1,26/06/2015,Newcastle,Kleo,Win,8.98,Lose,TRUE
36440,920,Tipster D1,26/06/2015,Newmarket,Sandfrankskipsgo,Win,11,Lose,TRUE
36441,921,Tipster D1,26/06/2015,Newcastle,Pacos Sunshine,Win,20,Lose,TRUE
36442,922,Tipster D1,30/06/2015,Brighton,Wiseton,Win,17,Lose,TRUE
36443,923,Tipster D1,01/07/2015,Thirsk,Tanawar,Win,6.5,Lose,TRUE
36444,924,Tipster D1,01/07/2015,Kempton,Barwick,Win,11.4,Lose,TRUE
36445,925,Tipster D1,02/07/2015,Newbury,Head Space,Win,15,Lose,TRUE
36446,926,Tipster D1,02/07/2015,Newbury,Gwendolyn,Win,15.6,Lose,TRUE
36447,927,Tipster D1,02/07/2015,Epsom,Hopes N Dreams,Win,17,Lose,TRUE
36448,928,Tipster D1,02/07/2015,Newbury,Pickapocket,Each Way,34,Lose,TRUE
36449,929,Tipster D1,02/07/2015,Epsom,Ocean Applause,Win,13.8,Lose,TRUE
36450,930,Tipster D1,03/07/2015,Sandown,Smoothtalkinrascal,Win,8,Lose,TRUE
36451,931,Tipster D1,03/07/2015,Beverley,Fazendas Girl,Win,34,Lose,TRUE
36452,932,Tipster D1,04/07/2015,Sandown,Jacob Black,Win,13,Lose,TRUE
36453,933,Tipster D1,04/07/2015,Haydock,John Reel,Win,23,Lose,TRUE
36454,934,Tipster D1,04/07/2015,Beverley,Flash City,Win,13,Lose,TRUE
36455,935,Tipster D1,04/07/2015,Sandown,Cougar Mountain,Win,11,Lose,TRUE
36456,936,Tipster D1,04/07/2015,Haydock,Whozthecat,Win,34,Lose,TRUE
36457,937,Tipster D1,05/07/2015,Ayr,Framley Garth,Win,33,Lose,TRUE
36458,938,Tipster D1,05/07/2015,Ayr,Zruda,Win,18,Lose,TRUE
36459,939,Tipster D1,05/07/2015,Ayr,Dark Crystal,Win,17,Lose,TRUE
36460,940,Tipster D1,05/07/2015,Ayr,Border Bandit,Win,21,Lose,TRUE
36461,941,Tipster D1,05/07/2015,Ayr,Jinky,Win,15,Lose,TRUE
36462,942,Tipster D1,06/07/2015,Ayr,Geannie Mac,Win,21,Lose,TRUE
36463,943,Tipster D1,06/07/2015,Ayr,Go Far,Win,21,Lose,TRUE
36464,944,Tipster D1,06/07/2015,Windsor,Chevise,Win,17,Lose,TRUE
36465,945,Tipster D1,06/07/2015,Windsor,Go Nani Go,Win,19,Lose,TRUE
36466,946,Tipster D1,06/07/2015,Ripon,Felix Leiter,Win,16.2,Lose,TRUE
36467,947,Tipster D1,07/07/2015,Wolverhampton,Knockamany Bends,Win,26,Lose,TRUE
36468,948,Tipster D1,07/07/2015,Pontefract,Rekdhat,Win,10,Lose,TRUE
36469,949,Tipster D1,07/07/2015,Pontefract,Barkston Ash,Win,9,Lose,TRUE
36470,950,Tipster D1,07/07/2015,Pontefract,Zaza Zest,Win,11,Lose,TRUE
36471,951,Tipster D1,07/07/2015,Wolverhampton,Kodiac Lady,Win,12,Lose,TRUE
36472,952,Tipster D1,08/07/2015,Kempton,Nasri,Win,26,Lose,TRUE
36473,953,Tipster D1,08/07/2015,Kempton,Spirit Of Gondree,Win,21,Lose,TRUE
36474,954,Tipster D1,08/07/2015,Kempton,Lucky Henry,Win,21,Lose,TRUE
36475,955,Tipster D1,08/07/2015,Kempton,Tachee,Win,11,Lose,TRUE
36476,956,Tipster D1,09/07/2015,Newmarket,Niceofyoutotellme,Win,17,Lose,TRUE
36477,957,Tipster D1,09/07/2015,Newmarket,Mythical City,Win,15,Lose,TRUE
36478,958,Tipster D1,09/07/2015,Newmarket,Mysterious Glance,Win,12,Lose,TRUE
36479,959,Tipster D1,09/07/2015,Epsom,Straits Of Malacca,Win,13.8,Lose,TRUE
36480,960,Tipster D1,10/07/2015,York,Explosive Lady,Win,41,Lose,TRUE
36481,961,Tipster D1,10/07/2015,York,Royal Razalma,Win,34,Lose,TRUE
36482,962,Tipster D1,10/07/2015,Newmarket,Merdon Castle,Win,34,Lose,TRUE
36483,963,Tipster D1,10/07/2015,Ascot,Tamayuz Star,Win,21,Lose,TRUE
36484,964,Tipster D1,10/07/2015,York,Cactus Valley,Win,32,Lose,TRUE
36485,965,Tipster D1,11/07/2015,Ascot,Desert Law,Win,17,Lose,TRUE
36486,966,Tipster D1,11/07/2015,York,Red Baron,Win,11,Lose,TRUE
36487,967,Tipster D1,11/07/2015,York,Battalion,Win,22,Lose,TRUE
36488,968,Tipster D1,11/07/2015,Newmarket,Muthmir,Win,13,Lose,TRUE
36489,969,Tipster D1,11/07/2015,York,Ardlui,Win,13,Lose,TRUE
36490,970,Tipster D1,12/07/2015,Perth,Crofton Trail,Win,22,Lose,TRUE
36491,971,Tipster D1,12/07/2015,SouthWell,Element Quartet,Win,26,Lose,TRUE
36492,972,Tipster D1,12/07/2015,SouthWell,Feast Of Fire,Win,26,Lose,TRUE
36493,973,Tipster D1,12/07/2015,SouthWell,Daizy,Win,67,Win,TRUE
36494,974,Tipster D1,12/07/2015,Stratford,Racing Spirit,Win,29,Lose,TRUE
36495,975,Tipster D1,13/07/2015,Windsor,Justice Rock,Each Way,41,Win,TRUE
36496,976,Tipster D1,13/07/2015,Wolverhampton,Secret Asset,Win,17,Lose,TRUE
36497,977,Tipster D1,13/07/2015,Windsor,Essenaitch,Win,17,Win,TRUE
36498,978,Tipster D1,13/07/2015,Wolverhampton,Gilmer,Win,21,Lose,TRUE
36499,979,Tipster D1,14/07/2015,Thirsk,Mallymkun,Win,21,Lose,TRUE
36500,980,Tipster D1,14/07/2015,Lingfield,Indomitable Spirit,Win,81,Win,TRUE
36501,981,Tipster D1,15/07/2015,Lingfield,Mrs Bojangles,Each Way,34,Lose,TRUE
36502,982,Tipster D1,15/07/2015,Lingfield,Sunny Spirit,Each Way,17,Lose,TRUE
36503,983,Tipster D1,15/07/2015,Aintree,Saint Lucy,Each Way,21,Lose,TRUE
36504,984,Tipster D1,15/07/2015,Uttoxeter,Shady Glen,Each Way,34,Lose,TRUE
36505,985,Tipster D1,15/07/2015,Lingfield,Fair Comment,Each Way,17,Lose,TRUE
36506,986,Tipster D1,16/07/2015,Chepstow,Rich Harvest,Win,18.6,Lose,TRUE
36507,987,Tipster D1,16/07/2015,Chepstow,Blue Clumber,Win,82,Lose,TRUE
